episode,score,epsilon,steps,alpha,end_reason
6498,12,0.011243460539125952,191,0.01,crash
6499,8,0.011235696513644765,94,0.01,crash
6500,1,0.011227937849510422,356,0.01,crash
6501,0,0.011220184543020715,14,0.01,crash
6502,8,0.01121243659047599,111,0.01,crash
6503,0,0.011204693988179153,87,0.01,crash
6504,15,0.011196956732435656,254,0.01,crash
6505,12,0.01118922481955351,147,0.01,crash
6506,1,0.01118149824584327,136,0.01,crash
6507,5,0.01117377700761804,47,0.01,crash
6508,2,0.011166061101193468,353,0.01,crash
6509,28,0.011158350522887753,474,0.01,crash
6510,4,0.011150645269021629,191,0.01,crash
6511,10,0.011142945335918374,115,0.01,crash
6512,15,0.011135250719903804,612,0.01,crash
6513,1,0.011127561417306274,29,0.01,crash
6514,11,0.011119877424456671,173,0.01,crash
6515,12,0.01111219873768842,307,0.01,crash
6516,4,0.011104525353337473,152,0.01,crash
6517,0,0.011096857267742314,1001,0.01,timeout
6518,2,0.01108919447724396,47,0.01,crash
6519,8,0.011081536978185947,91,0.01,crash
6520,25,0.011073884766914342,279,0.01,crash
6521,1,0.011066237839777731,280,0.01,crash
6522,8,0.011058596193127226,239,0.01,crash
6523,5,0.011050959823316454,105,0.01,crash
6524,16,0.011043328726701562,198,0.01,crash
6525,1,0.011035702899641214,867,0.01,crash
6526,13,0.011028082338496586,147,0.01,crash
6527,2,0.01102046703963137,368,0.01,crash
6528,5,0.011012856999411767,762,0.01,crash
6529,9,0.011005252214206486,211,0.01,crash
6530,3,0.010997652680386747,33,0.01,crash
6531,19,0.010990058394326273,183,0.01,crash
6532,3,0.010982469352401294,240,0.01,crash
6533,3,0.010974885550990538,396,0.01,crash
6534,2,0.010967306986475238,278,0.01,crash
6535,19,0.010959733655239123,221,0.01,crash
6536,6,0.01095216555366842,98,0.01,crash
6537,13,0.010944602678151852,138,0.01,crash
6538,2,0.010937045025080635,357,0.01,crash
6539,17,0.010929492590848477,265,0.01,crash
6540,0,0.010921945371851576,336,0.01,crash
6541,12,0.010914403364488621,501,0.01,crash
6542,4,0.010906866565160786,47,0.01,crash
6543,12,0.010899334970271728,620,0.01,crash
6544,6,0.01089180857622759,176,0.01,crash
6545,5,0.010884287379436995,304,0.01,crash
6546,2,0.01087677137631105,149,0.01,crash
6547,8,0.010869260563263337,421,0.01,crash
6548,1,0.010861754936709914,134,0.01,crash
6549,0,0.010854254493069315,479,0.01,crash
6550,2,0.010846759228762546,314,0.01,crash
6551,2,0.010839269140213086,974,0.01,crash
6552,6,0.010831784223846884,336,0.01,crash
6553,6,0.010824304476092355,62,0.01,crash
6554,9,0.010816829893380382,85,0.01,crash
6555,0,0.010809360472144312,104,0.01,crash
6556,0,0.010801896208819954,57,0.01,crash
6557,2,0.01079443709984558,27,0.01,crash
6558,3,0.010786983141661922,173,0.01,crash
6559,9,0.010779534330712166,418,0.01,crash
6560,2,0.010772090663441957,209,0.01,crash
6561,3,0.010764652136299395,725,0.01,crash
6562,9,0.010757218745735032,89,0.01,crash
6563,17,0.010749790488201868,233,0.01,crash
6564,14,0.010742367360155358,191,0.01,crash
6565,2,0.0107349493580534,632,0.01,crash
6566,14,0.01072753647835634,674,0.01,crash
6567,5,0.010720128717526969,247,0.01,crash
6568,1,0.01071272607203052,42,0.01,crash
6569,3,0.010705328538334663,190,0.01,crash
6570,16,0.010697936112909513,144,0.01,crash
6571,7,0.01069054879222762,106,0.01,crash
6572,11,0.010683166572763969,776,0.01,crash
6573,4,0.010675789450995982,55,0.01,crash
6574,2,0.01066841742340351,363,0.01,crash
6575,1,0.010661050486468836,63,0.01,crash
6576,5,0.010653688636676673,82,0.01,crash
6577,5,0.010646331870514161,57,0.01,crash
6578,13,0.010638980184470865,169,0.01,crash
6579,3,0.010631633575038775,212,0.01,crash
6580,13,0.010624292038712303,179,0.01,crash
6581,3,0.010616955571988282,52,0.01,crash
6582,4,0.010609624171365965,47,0.01,crash
6583,5,0.01060229783334702,102,0.01,crash
6584,2,0.010594976554435533,260,0.01,crash
6585,9,0.010587660331138003,359,0.01,crash
6586,0,0.01058034915996334,29,0.01,crash
6587,9,0.01057304303742287,128,0.01,crash
6588,9,0.01056574196003032,698,0.01,crash
6589,12,0.010558445924301831,338,0.01,crash
6590,10,0.010551154926755946,429,0.01,crash
6591,7,0.010543868963913615,269,0.01,crash
6592,20,0.01053658803229819,282,0.01,crash
6593,0,0.01052931212843542,26,0.01,crash
6594,3,0.010522041248853456,296,0.01,crash
6595,8,0.010514775390082848,77,0.01,crash
6596,11,0.01050751454865654,767,0.01,crash
6597,10,0.010500258721109868,286,0.01,crash
6598,12,0.010493007903980564,380,0.01,crash
6599,8,0.01048576209380875,99,0.01,crash
6600,11,0.010478521287136935,153,0.01,crash
6601,3,0.010471285480510018,18,0.01,crash
6602,1,0.010464054670475283,200,0.01,crash
6603,15,0.010456828853582399,201,0.01,crash
6604,5,0.010449608026383415,81,0.01,crash
6605,0,0.010442392185432765,706,0.01,crash
6606,0,0.010435181327287258,428,0.01,crash
6607,7,0.010427975448506084,173,0.01,crash
6608,4,0.010420774545650806,52,0.01,crash
6609,12,0.010413578615285366,226,0.01,crash
6610,18,0.010406387653976073,205,0.01,crash
6611,22,0.01039920165829161,396,0.01,crash
6612,9,0.010392020624803032,483,0.01,crash
6613,13,0.010384844550083757,221,0.01,crash
6614,11,0.010377673430709573,150,0.01,crash
6615,6,0.010370507263258628,878,0.01,crash
6616,11,0.010363346044311437,198,0.01,crash
6617,5,0.010356189770450877,373,0.01,crash
6618,8,0.010349038438262181,228,0.01,crash
6619,4,0.010341892044332942,103,0.01,crash
6620,7,0.01033475058525311,166,0.01,crash
6621,1,0.010327614057614988,573,0.01,crash
6622,11,0.010320482458013232,216,0.01,crash
6623,10,0.010313355783044853,637,0.01,crash
6624,6,0.010306234029309207,385,0.01,crash
6625,18,0.010299117193408003,271,0.01,crash
6626,12,0.010292005271945293,154,0.01,crash
6627,10,0.010284898261527476,359,0.01,crash
6628,10,0.010277796158763293,185,0.01,crash
6629,12,0.010270698960263829,143,0.01,crash
6630,4,0.010263606662642505,904,0.01,crash
6631,1,0.010256519262515086,536,0.01,crash
6632,9,0.01024943675649967,87,0.01,crash
6633,3,0.010242359141216694,145,0.01,crash
6634,7,0.010235286413288924,291,0.01,crash
6635,1,0.010228218569341458,208,0.01,crash
6636,9,0.010221155606001732,1094,0.01,timeout
6637,7,0.010214097519899502,104,0.01,crash
6638,23,0.010207044307666857,243,0.01,crash
6639,6,0.01019999596593821,113,0.01,crash
6640,4,0.010192952491350295,45,0.01,crash
6641,8,0.010185913880542175,79,0.01,crash
6642,11,0.010178880130155228,223,0.01,crash
6643,2,0.010171851236833155,193,0.01,crash
6644,2,0.01016482719722197,105,0.01,crash
6645,4,0.010157808007970007,48,0.01,crash
6646,11,0.010150793665727915,147,0.01,crash
6647,3,0.010143784167148655,121,0.01,crash
6648,2,0.010136779508887497,283,0.01,crash
6649,2,0.010129779687602022,292,0.01,crash
6650,15,0.01012278469995212,130,0.01,crash
6651,0,0.010115794542599987,592,0.01,crash
6652,13,0.010108809212210123,264,0.01,crash
6653,1,0.010101828705449331,189,0.01,crash
6654,5,0.01009485301898672,182,0.01,crash
6655,3,0.010087882149493693,167,0.01,crash
6656,12,0.010080916093643954,166,0.01,crash
6657,4,0.010073954848113506,298,0.01,crash
6658,6,0.010066998409580646,65,0.01,crash
6659,15,0.010060046774725962,196,0.01,crash
6660,19,0.010053099940232338,434,0.01,crash
6661,3,0.010046157902784946,212,0.01,crash
6662,6,0.010039220659071249,126,0.01,crash
6663,15,0.010032288205780997,217,0.01,crash
6664,10,0.010025360539606225,193,0.01,crash
6665,5,0.010018437657241253,62,0.01,crash
6666,5,0.01001151955538268,260,0.01,crash
6667,3,0.010004606230729395,173,0.01,crash
6668,12,0.009997697679982556,173,0.01,crash
6669,6,0.009990793899845607,324,0.01,crash
6670,15,0.009983894887024265,201,0.01,crash
6671,7,0.009977000638226522,419,0.01,crash
6672,9,0.009970111150162643,111,0.01,crash
6673,4,0.009963226419545165,67,0.01,crash
6674,7,0.009956346443088895,743,0.01,crash
6675,17,0.00994947121751091,209,0.01,crash
6676,0,0.009942600739530552,395,0.01,crash
6677,25,0.00993573500586943,260,0.01,crash
6678,7,0.009928874013251415,229,0.01,crash
6679,5,0.009922017758402641,551,0.01,crash
6680,11,0.009915166238051505,139,0.01,crash
6681,9,0.009908319448928659,144,0.01,crash
6682,11,0.009901477387767015,276,0.01,crash
6683,1,0.009894640051301744,856,0.01,crash
6684,3,0.009887807436270265,380,0.01,crash
6685,2,0.009880979539412254,333,0.01,crash
6686,1,0.009874156357469637,225,0.01,crash
6687,10,0.009867337887186594,175,0.01,crash
6688,11,0.009860524125309545,359,0.01,crash
6689,20,0.009853715068587164,284,0.01,crash
6690,10,0.009846910713770368,384,0.01,crash
6691,8,0.009840111057612316,111,0.01,crash
6692,4,0.00983331609686841,479,0.01,crash
6693,3,0.009826525828296295,709,0.01,crash
6694,23,0.009819740248655852,366,0.01,crash
6695,3,0.009812959354709197,39,0.01,crash
6696,21,0.00980618314322069,273,0.01,crash
6697,15,0.009799411610956918,157,0.01,crash
6698,3,0.009792644754686702,244,0.01,crash
6699,6,0.009785882571181096,82,0.01,crash
6700,2,0.009779125057213386,78,0.01,crash
6701,11,0.009772372209559082,137,0.01,crash
6702,7,0.009765624024995919,294,0.01,crash
6703,2,0.009758880500303864,24,0.01,crash
6704,17,0.0097521416322651,175,0.01,crash
6705,3,0.009745407417664038,1027,0.01,timeout
6706,18,0.009738677853287307,228,0.01,crash
6707,5,0.009731952935923754,228,0.01,crash
6708,6,0.009725232662364445,517,0.01,crash
6709,11,0.009718517029402662,169,0.01,crash
6710,5,0.0097118060338339,284,0.01,crash
6711,3,0.009705099672455867,371,0.01,crash
6712,5,0.009698397942068483,63,0.01,crash
6713,17,0.009691700839473879,246,0.01,crash
6714,11,0.009685008361476392,914,0.01,crash
6715,6,0.009678320504882567,83,0.01,crash
6716,13,0.009671637266501153,203,0.01,crash
6717,23,0.009664958643143104,342,0.01,crash
6718,5,0.009658284631621576,582,0.01,crash
6719,11,0.009651615228751924,167,0.01,crash
6720,18,0.009644950431351705,219,0.01,crash
6721,17,0.00963829023624067,218,0.01,crash
6722,15,0.00963163464024077,210,0.01,crash
6723,19,0.009624983640176148,268,0.01,crash
6724,10,0.00961833723287314,123,0.01,crash
6725,1,0.009611695415160274,168,0.01,crash
6726,1,0.00960505818386827,260,0.01,crash
6727,24,0.009598425535830032,323,0.01,crash
6728,4,0.009591797467880655,63,0.01,crash
6729,11,0.00958517397685742,143,0.01,crash
6730,7,0.009578555059599788,180,0.01,crash
6731,24,0.009571940712949405,415,0.01,crash
6732,8,0.009565330933750098,101,0.01,crash
6733,5,0.009558725718847872,409,0.01,crash
6734,0,0.009552125065090913,10,0.01,crash
6735,2,0.00954552896932958,22,0.01,crash
6736,13,0.009538937428416407,154,0.01,crash
6737,8,0.009532350439206106,318,0.01,crash
6738,3,0.009525767998555555,280,0.01,crash
6739,5,0.009519190103323808,139,0.01,crash
6740,10,0.009512616750372084,423,0.01,crash
6741,8,0.00950604793656377,118,0.01,crash
6742,2,0.00949948365876442,121,0.01,crash
6743,20,0.009492923913841751,508,0.01,crash
6744,1,0.009486368698665645,319,0.01,crash
6745,7,0.009479818010108143,75,0.01,crash
6746,18,0.009473271845043449,147,0.01,crash
6747,24,0.009466730200347924,278,0.01,crash
6748,6,0.009460193072900084,222,0.01,crash
6749,20,0.009453660459580604,260,0.01,crash
6750,14,0.009447132357272311,178,0.01,crash
6751,3,0.009440608762860184,42,0.01,crash
6752,18,0.009434089673231356,208,0.01,crash
6753,7,0.009427575085275105,269,0.01,crash
6754,1,0.009421064995882862,419,0.01,crash
6755,7,0.0094145594019482,297,0.01,crash
6756,2,0.00940805830036684,541,0.01,crash
6757,13,0.009401561688036646,181,0.01,crash
6758,5,0.009395069561857624,41,0.01,crash
6759,15,0.00938858191873192,189,0.01,crash
6760,23,0.00938209875556382,399,0.01,crash
6761,3,0.009375620069259748,177,0.01,crash
6762,7,0.009369145856728264,416,0.01,crash
6763,12,0.00936267611488006,177,0.01,crash
6764,0,0.009356210840627968,821,0.01,crash
6765,10,0.009349750030886946,135,0.01,crash
6766,0,0.009343293682574083,188,0.01,crash
6767,2,0.009336841792608599,117,0.01,crash
6768,12,0.009330394357911838,170,0.01,crash
6769,6,0.009323951375407273,203,0.01,crash
6770,11,0.009317512842020502,322,0.01,crash
6771,17,0.009311078754679243,717,0.01,crash
6772,6,0.009304649110313338,255,0.01,crash
6773,0,0.009298223905854748,713,0.01,crash
6774,12,0.009291803138237553,207,0.01,crash
6775,2,0.009285386804397949,132,0.01,crash
6776,0,0.009278974901274249,29,0.01,crash
6777,1,0.00927256742580688,405,0.01,crash
6778,4,0.009266164374938381,61,0.01,crash
6779,18,0.009259765745613402,251,0.01,crash
6780,24,0.009253371534778706,395,0.01,crash
6781,4,0.00924698173938316,142,0.01,crash
6782,4,0.00924059635637774,717,0.01,crash
6783,5,0.009234215382715528,71,0.01,crash
6784,3,0.00922783881535171,79,0.01,crash
6785,7,0.009221466651243572,421,0.01,crash
6786,1,0.009215098887350505,260,0.01,crash
6787,1,0.009208735520633997,287,0.01,crash
6788,4,0.009202376548057636,948,0.01,crash
6789,2,0.009196021966587102,34,0.01,crash
6790,1,0.009189671773190178,325,0.01,crash
6791,4,0.009183325964836736,343,0.01,crash
6792,12,0.00917698453849874,179,0.01,crash
6793,8,0.009170647491150246,160,0.01,crash
6794,8,0.009164314819767401,88,0.01,crash
6795,11,0.009157986521328439,95,0.01,crash
6796,21,0.009151662592813678,275,0.01,crash
6797,8,0.009145343031205526,96,0.01,crash
6798,8,0.009139027833488472,313,0.01,crash
6799,10,0.009132716996649087,797,0.01,crash
6800,2,0.009126410517676025,454,0.01,crash
6801,5,0.009120108393560018,1055,0.01,timeout
6802,9,0.009113810621293874,310,0.01,crash
6803,7,0.009107517197872481,91,0.01,crash
6804,6,0.009101228120292801,69,0.01,crash
6805,2,0.00909494338555387,686,0.01,crash
6806,20,0.009088662990656795,515,0.01,crash
6807,18,0.009082386932604755,263,0.01,crash
6808,17,0.009076115208402997,194,0.01,crash
6809,2,0.009069847815058839,936,0.01,crash
6810,3,0.009063584749581662,165,0.01,crash
6811,5,0.009057326008982914,234,0.01,crash
6812,1,0.009051071590276107,254,0.01,crash
6813,20,0.009044821490476813,231,0.01,crash
6814,10,0.009038575706602669,191,0.01,crash
6815,7,0.009032334235673367,561,0.01,crash
6816,5,0.009026097074710662,126,0.01,crash
6817,2,0.009019864220738359,177,0.01,crash
6818,9,0.009013635670782325,49,0.01,crash
6819,15,0.009007411421870474,171,0.01,crash
6820,5,0.00900119147103278,80,0.01,crash
6821,0,0.00899497581530126,950,0.01,crash
6822,2,0.008988764451709985,836,0.01,crash
6823,9,0.008982557377295076,404,0.01,crash
6824,12,0.008976354589094696,250,0.01,crash
6825,2,0.008970156084149054,310,0.01,crash
6826,0,0.008963961859500406,70,0.01,crash
6827,3,0.008957771912193048,714,0.01,crash
6828,9,0.008951586239273319,336,0.01,crash
6829,11,0.008945404837789593,148,0.01,crash
6830,5,0.008939227704792288,44,0.01,crash
6831,12,0.008933054837333856,767,0.01,crash
6832,2,0.008926886232468784,116,0.01,crash
6833,4,0.008920721887253593,44,0.01,crash
6834,15,0.00891456179874684,268,0.01,crash
6835,22,0.008908405964009106,305,0.01,crash
6836,13,0.00890225438010301,170,0.01,crash
6837,2,0.008896107044093193,105,0.01,crash
6838,14,0.008889963953046327,190,0.01,crash
6839,17,0.008883825104031106,273,0.01,crash
6840,19,0.008877690494118252,192,0.01,crash
6841,14,0.008871560120380508,132,0.01,crash
6842,4,0.008865433979892638,51,0.01,crash
6843,3,0.008859312069731427,965,0.01,crash
6844,7,0.008853194386975675,95,0.01,crash
6845,4,0.008847080928706206,349,0.01,crash
6846,1,0.008840971692005853,976,0.01,crash
6847,0,0.008834866673959468,110,0.01,crash
6848,11,0.008828765871653915,266,0.01,crash
6849,1,0.008822669282178066,553,0.01,crash
6850,1,0.008816576902622808,161,0.01,crash
6851,10,0.008810488730081036,121,0.01,crash
6852,2,0.00880440476164765,356,0.01,crash
6853,8,0.008798324994419559,85,0.01,crash
6854,9,0.008792249425495674,85,0.01,crash
6855,17,0.008786178051976911,242,0.01,crash
6856,4,0.008780110870966189,711,0.01,crash
6857,15,0.008774047879568425,133,0.01,crash
6858,17,0.008767989074890535,240,0.01,crash
6859,4,0.008761934454041435,161,0.01,crash
6860,1,0.008755884014132038,540,0.01,crash
6861,10,0.008749837752275249,155,0.01,crash
6862,1,0.008743795665585967,140,0.01,crash
6863,3,0.008737757751181087,467,0.01,crash
6864,6,0.008731724006179489,403,0.01,crash
6865,1,0.008725694427702048,187,0.01,crash
6866,9,0.008719669012871625,141,0.01,crash
6867,3,0.008713647758813068,88,0.01,crash
6868,1,0.008707630662653208,82,0.01,crash
6869,8,0.008701617721520864,538,0.01,crash
6870,5,0.008695608932546835,299,0.01,crash
6871,2,0.008689604292863902,413,0.01,crash
6872,6,0.008683603799606825,248,0.01,crash
6873,1,0.008677607449912346,248,0.01,crash
6874,9,0.00867161524091918,450,0.01,crash
6875,26,0.00866562716976802,386,0.01,crash
6876,2,0.008659643233601532,694,0.01,crash
6877,14,0.008653663429564359,140,0.01,crash
6878,7,0.00864768775480311,99,0.01,crash
6879,12,0.008641716206466369,213,0.01,crash
6880,2,0.008635748781704686,1042,0.01,timeout
6881,12,0.00862978547767058,356,0.01,crash
6882,1,0.008623826291518536,1020,0.01,timeout
6883,18,0.008617871220405004,222,0.01,crash
6884,5,0.008611920261488399,410,0.01,crash
6885,6,0.008605973411929096,222,0.01,crash
6886,5,0.008600030668889432,207,0.01,crash
6887,7,0.008594092029533703,205,0.01,crash
6888,3,0.008588157491028163,119,0.01,crash
6889,8,0.008582227050541024,195,0.01,crash
6890,8,0.008576300705242451,113,0.01,crash
6891,15,0.008570378452304567,180,0.01,crash
6892,5,0.008564460288901446,673,0.01,crash
6893,1,0.00855854621220911,296,0.01,crash
6894,17,0.008552636219405536,263,0.01,crash
6895,13,0.008546730307670647,131,0.01,crash
6896,15,0.008540828474186314,170,0.01,crash
6897,0,0.008534930716136355,71,0.01,crash
6898,13,0.00852903703070653,388,0.01,crash
6899,0,0.008523147415084547,241,0.01,crash
6900,11,0.008517261866460051,169,0.01,crash
6901,13,0.008511380382024631,197,0.01,crash
6902,0,0.008505502958971813,8,0.01,crash
6903,16,0.008499629594497063,179,0.01,crash
6904,11,0.00849376028579778,272,0.01,crash
6905,8,0.008487895030073305,271,0.01,crash
6906,1,0.008482033824524907,136,0.01,crash
6907,0,0.008476176666355788,93,0.01,crash
6908,13,0.008470323552771086,162,0.01,crash
6909,2,0.008464474480977863,31,0.01,crash
6910,19,0.008458629448185115,226,0.01,crash
6911,9,0.00845278845160376,111,0.01,crash
6912,11,0.008446951488446647,145,0.01,crash
6913,6,0.008441118555928547,233,0.01,crash
6914,23,0.008435289651266154,334,0.01,crash
6915,3,0.008429464771678085,261,0.01,crash
6916,2,0.008423643914384877,294,0.01,crash
6917,11,0.008417827076608986,172,0.01,crash
6918,10,0.008412014255574788,309,0.01,crash
6919,13,0.008406205448508572,263,0.01,crash
6920,11,0.008400400652638546,138,0.01,crash
6921,2,0.008394599865194832,838,0.01,crash
6922,8,0.008388803083409462,625,0.01,crash
6923,12,0.00838301030451638,165,0.01,crash
6924,10,0.008377221525751443,236,0.01,crash
6925,8,0.008371436744352413,1021,0.01,crash
6926,8,0.008365655957558959,1100,0.01,timeout
6927,1,0.00835987916261266,32,0.01,crash
6928,4,0.008354106356756999,146,0.01,crash
6929,7,0.00834833753723736,85,0.01,crash
6930,0,0.00834257270130103,425,0.01,crash
6931,16,0.008336811846197199,237,0.01,crash
6932,10,0.008331054969176953,214,0.01,crash
6933,1,0.00832530206749328,138,0.01,crash
6934,10,0.008319553138401062,286,0.01,crash
6935,11,0.008313808179157077,346,0.01,crash
6936,9,0.008308067187019999,81,0.01,crash
6937,6,0.008302330159250393,504,0.01,crash
6938,5,0.008296597093110716,259,0.01,crash
6939,16,0.008290867985865319,155,0.01,crash
